9.9859188,49.8103263
9.9858392,49.8103611
9.9857527,49.8102787
9.9858322,49.8102439
9.9859188,49.8103263
9.9857505,49.8105779
9.9858322,49.8106155
9.9857758,49.8106666
9.985694,49.8106289
9.9857505,49.8105779
9.9852117,49.8099249
9.9853351,49.809887
9.9854083,49.8099926
9.9854921,49.8099684
9.9856132,49.8099335
9.985666,49.8100097
9.9856033,49.8100278
9.9856092,49.8100363
9.9855458,49.8100545
9.9855389,49.8100445
9.9853365,49.8101015
9.9852117,49.8099249
9.9850574,49.8093255
9.9851157,49.8097546
9.9852284,49.8097472
9.9852099,49.8096013
9.985263,49.8095988
9.9853464,49.8095953
9.9853709,49.8097577
9.9853429,49.809768
9.9854205,49.8098672
9.9855902,49.8098158
9.9855121,49.8097164
9.9854769,49.8094539
9.9854578,49.8093088
9.9852913,49.8093153
9.9852898,49.8092978
9.985212,49.8093014
9.9852133,49.809318
9.9850574,49.8093255
9.989705,49.8091817
9.9895564,49.8090316
9.9897055,49.8089702
9.9898541,49.8091203
9.989705,49.8091817
9.989983,49.8090667
9.9898376,49.8089176
9.9899855,49.8088575
9.9901309,49.8090066
9.989983,49.8090667
9.98726,49.8116595
9.9869591,49.8115414
9.9870525,49.8114423
9.9873535,49.8115604
9.98726,49.8116595
9.9894254,49.809284
9.9892819,49.809131
9.9894352,49.8090711
9.9895787,49.8092241
9.9894254,49.809284
9.9888663,49.8097203
9.9887407,49.8096229
9.9889105,49.8095316
9.9890285,49.8096249
9.9888663,49.8097203
9.9870511,49.8103913
9.9871388,49.8104509
9.9871083,49.8104701
9.9871257,49.8104818
9.9871911,49.8105262
9.987357,49.810427
9.9871851,49.8103042
9.9870511,49.8103913
9.9876292,49.8106328
9.9877885,49.8105212
9.9876782,49.8104556
9.987519,49.8105673
9.9876292,49.8106328
9.9868453,49.8104463
9.9869013,49.8104142
9.9871337,49.8102832
9.9870248,49.8102007
9.9868191,49.8103098
9.9868235,49.8103162
9.9867327,49.810365
9.9867214,49.8104103
9.9867696,49.8104466
9.9868453,49.8104463
9.9872547,49.8105926
9.9872786,49.8105468
9.9874048,49.8105742
9.9873809,49.81062
9.9872547,49.8105926
9.9897363,49.8093551
9.9897988,49.8094101
9.9898147,49.8094026
9.9898434,49.8094278
9.9899092,49.8093967
9.9898805,49.8093715
9.9899582,49.8093348
9.9898957,49.8092797
9.9897363,49.8093551
9.9860651,49.8088256
9.9862228,49.8087977
9.9861444,49.8086129
9.9859867,49.8086408
9.9860651,49.8088256
9.9857495,49.8088178
9.9859031,49.8087904
9.9858406,49.8086443
9.9856869,49.8086717
9.9857495,49.8088178
9.9865116,49.8088015
9.9864738,49.8087481
9.9864036,49.8087688
9.9864414,49.8088222
9.9865116,49.8088015
9.9868614,49.8088308
9.9870228,49.8087783
9.9869971,49.8087454
9.9869323,49.8086624
9.9867709,49.8087149
9.9868614,49.8088308
9.9871542,49.8087464
9.9872894,49.8087123
9.9872237,49.8086038
9.9870885,49.8086378
9.9871328,49.808711
9.9871542,49.8087464
9.9874277,49.8087317
9.9875961,49.8086869
9.9875045,49.8085437
9.9874714,49.8085525
9.9873361,49.8085885
9.9874277,49.8087317
9.9870341,49.8088014
9.9871316,49.8087768
9.9871187,49.8087554
9.9870972,49.80872
9.9869971,49.8087454
9.9870228,49.8087783
9.9870341,49.8088014
9.9864683,49.8087403
9.9864738,49.8087481
9.9865116,49.8088015
9.9865324,49.8088309
9.9866782,49.8087879
9.9866141,49.8086974
9.9864683,49.8087403
9.9873394,49.8090584
9.9875202,49.8090136
9.9874905,49.8089635
9.9875877,49.8089395
9.9875476,49.8088719
9.9874327,49.8089003
9.987416,49.8088722
9.987229,49.8089185
9.9872729,49.8089924
9.9872967,49.8089865
9.9873394,49.8090584
9.9889306,49.8091824
9.9890698,49.8091318
9.9889892,49.8090394
9.98885,49.80909
9.9889306,49.8091824
9.9875723,49.8092618
9.9876324,49.8092423
9.9875661,49.8091573
9.987506,49.8091768
9.9875723,49.8092618
9.990611,49.8089054
9.9905747,49.8088517
9.9904899,49.8088756
9.9905263,49.8089293
9.990611,49.8089054
9.9875777,49.8089014
9.9876328,49.8088873
9.9875648,49.8087767
9.9875097,49.8087908
9.9875777,49.8089014
9.9877359,49.8088916
9.9878762,49.8088539
9.9878091,49.8087499
9.9876688,49.8087876
9.9877359,49.8088916
9.9887211,49.8097965
9.9888201,49.8097434
9.9886771,49.8096223
9.9885769,49.8096753
9.9887211,49.8097965
9.9882665,49.8095996
9.9879929,49.8097392
9.9881252,49.8097358
9.9882477,49.8096744
9.9882665,49.8095996
9.9896705,49.8088195
9.9896213,49.8087702
9.9897599,49.8087125
9.9898092,49.8087618
9.9896705,49.8088195
9.9886877,49.8088372
9.9886269,49.8088588
9.9886609,49.8088985
9.9887216,49.8088769
9.9886877,49.8088372
9.9877741,49.8094606
9.9878311,49.8094374
9.9877525,49.8093569
9.9876955,49.80938
9.9877741,49.8094606
9.9878676,49.8091529
9.9879277,49.8091334
9.9878614,49.8090484
9.9878013,49.8090679
9.9878676,49.8091529
9.988365,49.8087798
9.9885125,49.808737
9.9884222,49.8086074
9.9882748,49.8086502
9.988365,49.8087798
9.987363,49.8093103
9.9874845,49.8092668
9.9874094,49.8091797
9.9872879,49.8092233
9.987363,49.8093103
9.9884296,49.8098269
9.9885256,49.8099038
9.9885792,49.8098709
9.9884908,49.8097965
9.9884296,49.8098269
9.9897139,49.8088629
9.9896705,49.8088195
9.9898092,49.8087618
9.9898526,49.8088051
9.9897139,49.8088629
9.988941,49.8086877
9.9889888,49.8087366
9.9891356,49.8086768
9.9890878,49.8086279
9.988941,49.8086877
9.9881478,49.809947
9.9880751,49.8098939
9.988005,49.8099339
9.9880778,49.809987
9.9881478,49.809947
9.988052,49.809334
9.9881089,49.8093109
9.9880303,49.8092303
9.9879734,49.8092535
9.988052,49.809334
9.9878311,49.8094374
9.9878879,49.8094143
9.9878818,49.809408
9.9878093,49.8093338
9.9877525,49.8093569
9.9878311,49.8094374
9.9890342,49.8093323
9.9890241,49.8093372
9.9891385,49.8094501
9.989207,49.8094145
9.9890956,49.8093058
9.9890342,49.8093323
9.9878818,49.809408
9.9879386,49.8093849
9.98786,49.8093044
9.9878032,49.8093275
9.9878093,49.8093338
9.9878818,49.809408
9.9877472,49.8091966
9.9878088,49.8091766
9.987806,49.8091729
9.9877425,49.8090916
9.9876808,49.8091116
9.9877472,49.8091966
9.9896213,49.8087702
9.9895659,49.8087149
9.9896673,49.8086727
9.9897046,49.8086571
9.9897599,49.8087125
9.9896213,49.8087702
9.9890342,49.8093323
9.9890956,49.8093058
9.9892151,49.8092542
9.9891319,49.809174
9.988951,49.8092521
9.9890342,49.8093323
9.9879929,49.8097392
9.9880975,49.8098159
9.9882136,49.8099023
9.9882811,49.8098576
9.9881252,49.8097358
9.9879929,49.8097392
9.9876872,49.8092161
9.9877472,49.8091966
9.9876808,49.8091116
9.9876209,49.8091311
9.987626,49.8091378
9.9876872,49.8092161
9.9879386,49.8093849
9.987997,49.8093612
9.9879936,49.8093577
9.9879184,49.8092806
9.98786,49.8093044
9.9879386,49.8093849
9.9879936,49.8093577
9.988052,49.809334
9.9879734,49.8092535
9.987915,49.8092772
9.9879184,49.8092806
9.9879936,49.8093577
9.9882136,49.8099023
9.9883602,49.8100076
9.9884685,49.8099401
9.9883293,49.8098301
9.9882811,49.8098576
9.9882136,49.8099023
9.9894689,49.8086834
9.9895169,49.8087332
9.9895659,49.8087149
9.9896673,49.8086727
9.9896193,49.8086229
9.9894689,49.8086834
9.9887473,49.8089069
9.9888737,49.8088619
9.988814,49.8087922
9.9886877,49.8088372
9.9887216,49.8088769
9.9887473,49.8089069
9.9876324,49.8092423
9.9876924,49.8092228
9.9876872,49.8092161
9.987626,49.8091378
9.9875661,49.8091573
9.9876324,49.8092423
9.9884662,49.8097748
9.9882665,49.8095996
9.9882477,49.8096744
9.9884296,49.8098269
9.9884908,49.8097965
9.9884662,49.8097748
9.9891385,49.8094501
9.9892155,49.8095203
9.9893013,49.8094711
9.9892268,49.8094042
9.989207,49.8094145
9.9891385,49.8094501
9.987806,49.8091729
9.9878676,49.8091529
9.9878013,49.8090679
9.9877396,49.8090879
9.9877425,49.8090916
9.987806,49.8091729
9.9907918,49.8088609
9.9907133,49.8087448
9.9905361,49.8087947
9.9905747,49.8088517
9.990611,49.8089054
9.9906147,49.8089108
9.9907918,49.8088609
9.9881982,49.8100965
9.9883006,49.810038
9.9881637,49.809938
9.9881478,49.809947
9.9880778,49.809987
9.9880612,49.8099964
9.9881982,49.8100965
9.9902925,49.8089945
9.9904684,49.8089447
9.9903801,49.8088145
9.990191,49.808868
9.9902408,49.8089413
9.990254,49.8089376
9.9902925,49.8089945
9.9876586,49.8089951
9.9877785,49.8089622
9.9877524,49.8089225
9.9877231,49.8089304
9.9877126,49.8089146
9.9876219,49.8089395
9.9876586,49.8089951
9.9888782,49.8094076
9.9890138,49.8095309
9.9890418,49.8095183
9.9890322,49.8095094
9.989071,49.8094919
9.9889434,49.8093761
9.9888782,49.8094076
9.9886708,49.8088031
9.9887874,49.8087663
9.9887414,49.8087056
9.9887357,49.808698
9.9886524,49.8087243
9.988619,49.8087348
9.9886708,49.8088031
9.9885792,49.8098709
9.9886663,49.8098227
9.9885536,49.8097305
9.9884662,49.8097748
9.9884908,49.8097965
9.9885792,49.8098709
9.988951,49.8092521
9.9887885,49.8093289
9.9888782,49.8094076
9.9889434,49.8093761
9.9890241,49.8093372
9.9890342,49.8093323
9.988951,49.8092521
9.9890138,49.8095309
9.9890846,49.8095964
9.9891757,49.8095469
9.9891005,49.8094787
9.989071,49.8094919
9.9890322,49.8095094
9.9890418,49.8095183
9.9890138,49.8095309
9.9879769,49.8097345
9.987837,49.8098076
9.9879518,49.8098987
9.9880469,49.8098433
9.9880975,49.8098159
9.9879929,49.8097392
9.9879769,49.8097345
9.9885764,49.8086577
9.9885149,49.8086771
9.9885703,49.8087502
9.988619,49.8087348
9.9886524,49.8087243
9.9886268,49.8086904
9.9886061,49.8086969
9.9885764,49.8086577
9.9868708,49.8094654
9.9869906,49.8094164
9.9870181,49.8094043
9.987017,49.8094361
9.9870939,49.8094576
9.9871256,49.8094848
9.9872306,49.8095749
9.9872821,49.809619
9.9871752,49.8096651
9.9871372,49.8096827
9.9870847,49.8096355
9.9870083,49.8095705
9.9869677,49.8095353
9.986947,49.8095176
9.9869332,49.8094835
9.9868708,49.8094654
9.9858937,49.8093076
9.9859505,49.809361
9.9860465,49.8093218
9.9859929,49.8092617
9.9858937,49.8093076
9.9878427,49.8100847
9.9879515,49.8101306
9.9880102,49.8100727
9.9879014,49.8100267
9.9878427,49.8100847
9.9866529,49.8090108
9.9866552,49.8089074
9.9864892,49.8089058
9.9864868,49.8090092
9.9866529,49.8090108
9.9858605,49.8092621
9.9859816,49.8091904
9.9858881,49.8091246
9.9857669,49.8091963
9.9858605,49.8092621
9.9858726,49.8094567
9.9859355,49.8094186
9.9858929,49.8093892
9.9858299,49.8094273
9.9858726,49.8094567
9.9869693,49.8092364
9.9871072,49.8091882
9.9870277,49.8090934
9.9868898,49.8091416
9.9869693,49.8092364
9.986953,49.8100099
9.9871153,49.8099391
9.9870357,49.8098631
9.9868734,49.809934
9.986953,49.8100099
9.9872282,49.8093228
9.9871995,49.809291
9.9870147,49.8093554
9.9870455,49.8093937
9.9872282,49.8093228
9.9878398,49.8104639
9.9879852,49.8103272
9.9877454,49.8102285
9.9876363,49.8103302
9.9876126,49.8103468
9.9875346,49.8104018
9.9875908,49.8104337
9.9876119,49.8104447
9.9877021,49.8103756
9.9877988,49.8104189
9.9877795,49.810438
9.9878398,49.8104639
9.9866345,49.8095768
9.9867308,49.8095296
9.9866895,49.8094945
9.9866485,49.8094597
9.9865522,49.8095069
9.9866345,49.8095768
9.9871785,49.8102131
9.9873249,49.8103075
9.9874178,49.8102358
9.987497,49.8101748
9.9875998,49.8100954
9.9874567,49.8100087
9.9873764,49.8100677
9.9872659,49.8101489
9.9871785,49.8102131
9.9858408,49.8090171
9.9858964,49.809015
9.9858905,49.8089487
9.9858348,49.8089508
9.9858408,49.8090171
9.9862787,49.8095276
9.9863242,49.8095002
9.9862629,49.8094577
9.9862173,49.809485
9.9862787,49.8095276
9.9876668,49.810018
9.9876041,49.8100783
9.9877475,49.8101421
9.9878117,49.8100794
9.9876668,49.810018
9.986039,49.8094333
9.986116,49.8093998
9.9860712,49.8093495
9.985987,49.8093882
9.986039,49.8094333
9.9874039,49.8103617
9.9875036,49.8104239
9.9875346,49.8104018
9.9876126,49.8103468
9.9875151,49.8102866
9.9874773,49.8103118
9.9874679,49.810306
9.9874409,49.8103241
9.9874509,49.8103303
9.9874039,49.8103617
9.9878231,49.8102367
9.987965,49.8102955
9.9879959,49.8102644
9.9880127,49.8102714
9.9880665,49.8102173
9.9879916,49.8101863
9.9880125,49.8101653
9.9879286,49.8101306
9.9878231,49.8102367
9.9873056,49.8098301
9.9874006,49.8097857
9.9873479,49.8097398
9.9873376,49.8097446
9.9872508,49.8097821
9.9873056,49.8098301
9.9858929,49.8093892
9.9857966,49.809323
9.9857181,49.8093705
9.9858143,49.8094367
9.9858299,49.8094273
9.9858929,49.8093892
9.9871441,49.8099069
9.9873056,49.8098301
9.9872508,49.8097821
9.9870893,49.8098589
9.9871441,49.8099069
9.9867685,49.8090061
9.9864856,49.8090762
9.9864893,49.8090837
9.9865063,49.8091184
9.9867912,49.809046
9.9867685,49.8090061
9.9867496,49.8089151
9.9867685,49.8090061
9.9867912,49.809046
9.9869612,49.8090048
9.9869015,49.8089158
9.9867496,49.8089151
9.9868037,49.8098838
9.9869962,49.8097946
9.9869094,49.8097167
9.9867343,49.8097978
9.9867169,49.8098059
9.9868037,49.8098838
9.9865139,49.809636
9.9866345,49.8095768
9.9865522,49.8095069
9.9865442,49.8095001
9.9864236,49.8095593
9.9865139,49.809636
9.9864207,49.8090254
9.9864656,49.8090214
9.986448,49.8089403
9.9864031,49.8089443
9.9864207,49.8090254
9.9867738,49.8095051
9.9867405,49.8094702
9.9867226,49.8094513
9.9869425,49.8093642
9.9869906,49.8094164
9.9868708,49.8094654
9.9867738,49.8095051
9.986209,49.8091894
9.9863294,49.8091663
9.9863094,49.8091228
9.9862969,49.8090955
9.9861765,49.8091186
9.986209,49.8091894
9.9874288,49.8099017
9.987456,49.8099228
9.987514,49.8099682
9.9876017,49.8099216
9.9875798,49.8099017
9.987669,49.8098546
9.9876731,49.8098295
9.9876999,49.8098247
9.9877339,49.8098075
9.9876996,49.8097831
9.9876695,49.8097583
9.9876261,49.8097752
9.9875116,49.8098289
9.9874954,49.8098368
9.9874288,49.8099017
9.9863094,49.8091228
9.9863294,49.8091663
9.9863403,49.80919
9.9864321,49.8091725
9.9864193,49.8091448
9.9864012,49.8091052
9.9863094,49.8091228
9.9857966,49.809323
9.9857891,49.8093049
9.9858257,49.8092824
9.9857534,49.8092301
9.985672,49.8092787
9.9856307,49.8093034
9.9857181,49.8093705
9.9857966,49.809323
9.9877598,49.8099526
9.9876988,49.8099164
9.9876769,49.8099035
9.9875732,49.8099764
9.9876561,49.8100255
9.9876668,49.810018
9.9877598,49.8099526
9.9867806,49.8093451
9.9869313,49.8092871
9.9868671,49.8092176
9.9866947,49.8092838
9.9867334,49.8093258
9.9867551,49.8093175
9.9867806,49.8093451
9.9870181,49.8094043
9.9870455,49.8093937
9.9872282,49.8093228
9.9872809,49.8093843
9.9870939,49.8094576
9.987017,49.8094361
9.9870181,49.8094043
9.9869838,49.8100433
9.9870953,49.810131
9.9872522,49.810048
9.9872359,49.8100352
9.9872767,49.8100137
9.9871815,49.8099387
9.9869838,49.8100433
9.9862501,49.8093119
9.9862659,49.8093283
9.9862884,49.8093517
9.986418,49.8092998
9.9863798,49.80926
9.9862501,49.8093119
9.9869962,49.8097946
9.9872094,49.8096958
9.9871752,49.8096651
9.9871372,49.8096827
9.9870847,49.8096355
9.9869094,49.8097167
9.9869962,49.8097946
9.9867334,49.8093258
9.9867019,49.809338
9.9867347,49.8093735
9.9867879,49.8093531
9.9867806,49.8093451
9.9867551,49.8093175
9.9867334,49.8093258
9.9864193,49.8091448
9.986474,49.8091354
9.9864694,49.809125
9.9865063,49.8091184
9.9864893,49.8090837
9.9864012,49.8091052
9.9864193,49.8091448
9.9872306,49.8095749
9.987269,49.8095619
9.9873812,49.8095115
9.9872884,49.8094147
9.9871256,49.8094848
9.9872306,49.8095749
9.9864386,49.8092915
9.9865021,49.8093633
9.9865318,49.8093981
9.9864177,49.809475
9.9863612,49.8094202
9.9862884,49.8093517
9.986418,49.8092998
9.9864386,49.8092915
9.9856605,49.8092707
9.985672,49.8092787
9.9857534,49.8092301
9.9858257,49.8092824
9.9858605,49.8092621
9.9857669,49.8091963
9.9856605,49.8092707
9.9865242,49.8092066
9.9866292,49.8091749
9.9865755,49.809105
9.9865063,49.8091184
9.9864694,49.809125
9.9864927,49.8091737
9.9865045,49.8091735
9.9865242,49.8092066
9.9862713,49.8090191
9.9862755,49.8090385
9.9864207,49.8090254
9.9864031,49.8089443
9.9863966,49.8089144
9.9862514,49.8089275
9.9862553,49.8089454
